link,total_claps,total_responses,total_claps_scaled,total_responses_scaled,score
https://medium.com/better-marketing/you-are-what-you-say-yes-to-60457c4d26d3,46000,117,0.15592934213336318,0.06236673773987207,0.11850430037596672
https://medium.com/swlh/deliberate-practice-makes-perfect-how-to-become-an-expert-in-anything-ec30e0c1314e,46000,110,0.15592934213336318,0.05863539445628998,0.11701176306253387
https://forge.medium.com/the-law-of-least-effort-is-the-success-secret-nobody-talks-about-c713eeab8ade,41000,146,0.13898013213604113,0.07782515991471216,0.11451814324750953
https://forge.medium.com/the-most-underrated-productivity-technique-is-also-the-simplest-82b6b8d2891f,37000,178,0.1254207641381835,0.09488272921108742,0.11320555016734507
https://medium.com/swlh/i-have-15-ideas-to-change-your-life-do-you-have-5-minutes-4c29bc386239,37000,167,0.1254207641381835,0.08901918976545843,0.11086013438909348
https://medium.com/the-mission/how-to-activate-extreme-self-confidence-and-destroy-chronic-anxiety-and-fear-d8c678b16010,39000,141,0.13220044813711232,0.07515991471215351,0.1093842347671288
https://psiloveyou.xyz/10-life-quotes-that-if-applied-will-change-the-way-you-see-the-world-forever-d05338ae489b,38000,145,0.12881060613764792,0.07729211087420043,0.10820320803226892
https://medium.com/better-humans/coffee-time-out-34eafb198c73,17000,344,0.057623924148895424,0.1833688699360341,0.1079219024637509
https://medium.com/personal-growth/an-fbi-behaviour-expert-explains-how-to-quickly-build-trust-with-anyone-94a05be01cea,41000,111,0.13898013213604113,0.0591684434968017,0.10705545668034536
https://medium.com/s/notes-on-changing-your-life/all-goals-in-life-are-problematic-except-one-6036f9cd9ef7,33000,187,0.1118613961403259,0.09968017057569296,0.10698890591447274
https://mystudentvoices.com/the-interviewer-who-cursed-me-out-and-changed-my-life-b14513f5d10c,33000,183,0.1118613961403259,0.09754797441364606,0.10613602744965396
https://medium.com/better-humans/draft-how-to-hack-your-brain-to-achieve-consistency-that-lasts-7f5fdc520d28,38000,123,0.12881060613764792,0.06556503198294243,0.10351237647576572
https://artplusmarketing.com/12-common-ways-youre-sabotaging-your-mood-and-your-life-stop-doing-these-56ea2c9cd466,36000,133,0.12203092213871912,0.0708955223880597,0.10157676223845537
https://mystudentvoices.com/how-do-i-stop-forgetting-what-i-learned-so-quickly-125b1562bf95,36000,130,0.12203092213871912,0.06929637526652452,0.10093710338984127
https://medium.com/the-mission/15-typical-life-problems-and-how-to-solve-them-c56838f49738,37000,120,0.1254207641381835,0.06396588486140725,0.10083881242747304
https://medium.com/personal-growth/the-art-of-intimacy-75bd969f6b4b,35000,137,0.11864108013925473,0.0730277185501066,0.10039573550359546
https://medium.com/personal-growth/the-simple-art-of-not-being-miserable-b374f42bc318,36000,126,0.12203092213871912,0.06716417910447761,0.10008422492502253
https://medium.com/personal-growth/10-simple-rules-for-the-best-life-ever-8e704365f6ff,33000,153,0.1118613961403259,0.08155650319829423,0.09973943896351324
https://medium.com/thrive-global/how-you-do-anything-is-how-you-do-everything-bc6e264e40ee,35000,132,0.11864108013925473,0.07036247334754797,0.099329637422572
https://forge.medium.com/ways-to-be-more-likeable-by-saying-very-little-f60fc981572d,34000,135,0.11525123813979032,0.07196162046908315,0.09793539107150744
https://humanparts.medium.com/why-youre-addicted-to-being-an-inferior-version-of-yourself-d24c1e64e691,34000,127,0.11525123813979032,0.06769722814498934,0.09622963414186993
https://medium.com/@nicolascole77/19-tiny-habits-that-lead-to-huge-results-2f71a8da6be9,39000,79,0.13220044813711232,0.04211087420042644,0.09616461856243796
https://medium.com/free-code-camp/procrastination-sucks-so-heres-the-eat-that-frog-way-to-powerful-productivity-543b07ecf360,42000,50,0.14236997413550553,0.02665245202558636,0.09608296529153787
https://medium.com/swlh/stop-trying-to-memorize-a-good-book-will-change-you-2bebafb22203,31000,153,0.1050817121413971,0.08155650319829423,0.09567162856415597
